code,name,date,fullName,avgYld,issueDate,maturity,coupon,payPerYr,compPerYr,durT,mdurT,convT
G12131,P08台企銀1B,20241007,臺企銀 108年度第 1期長期次順位金融債券 B券,1.876,20190321,20290321,1.3,1,1,4.3293,4.2499,1109.3565
G12132,P09台企銀1,20221026,臺企銀 109年度第 1期長期次順位金融債券,2.25,20200325,20300325,0.8,1,1,7.1923,7.0347,2600.4931
G12135,P12台企銀1,20230719,臺企銀 112年度第 1期長期無擔保次順位金融債券,2.099,20230620,20300620,2.1,1,1,6.5152,6.3823,2429.8643
G12137,P14台企銀1,20251023,臺企銀 114年度第 1期長期無擔保次順位金融債券,2.2,20251023,20351023,2.2,1,1,9.1079,8.9132,4642.0057
G12255,P11陽信2,20220823,陽信銀 111年度第 2期長期次順位金融債券,2.45,20220819,20290819,2.45,1,1,6.5218,6.3673,2424.5169
G12256,P12陽信1,20230321,陽信銀 112年度第 1期長期次順位金融債券,2.55,20230321,20300321,2.55,1,1,6.5154,6.355,2417.7291
G12307,07三信2,20181212,三信銀行 107年度第 2期次順位金融債券,1.95,20181212,20251212,1.95,1,1,6.622,6.4963,2500.7326
G12308,P12三信1,20230425,三信銀行 112年度第 1期次順位金融債券,2.65,20230425,20300425,2.65,1,1,6.4981,6.3321,2404.3203
G12432,P05合庫1B,20160926,合庫 105年度第 1期次順位金融債券乙券,1.2,20160926,20260926,1.2,1,1,9.4922,9.38,5007.915
G12434,P06合庫1B,20170926,合庫 106年度第 1期次順位金融債券乙券,1.56,20170926,20270926,1.56,1,1,9.3498,9.2068,4871.5748
G12440,P10合庫1,20241028,合庫 110年度第 1期無擔保一般順位金融債券,1.71,20210531,20260531,0.4,1,1,1.5881,1.5615,195.1124
G12441,P10合庫2,20250611,合庫 110年度第 2期無擔保一般順位金融債券,1.356,20211029,20261029,0.42,1,1,1.3823,1.3638,158.8274
G12444,P11合庫3,20220928,合庫 111年度第 3期無擔保一般順位金融債券,1.5,20220928,20270928,1.5,1,1,4.8597,4.788,1401.7051
G12446,P12合庫1,20230320,合庫 112年度第 2期無擔保一般順位金融債券,1.4,20230320,20280320,1.4,1,1,4.8689,4.8018,1408.1396
G12447,P13合庫1,20240627,合庫 113年度第 2期次順位金融債券,2.1,20240627,20340627,2.1,1,1,9.1445,8.9571,4675.9911
G12448,P13合庫2,20240927,合庫 113年度第 4期次順位金融債券,2.05,20240927,20340927,2.05,1,1,9.1632,8.98,4693.9867
G12449,P13合庫3,20240930,合庫 113年度第 5期無擔保一般順位金融債券,1.6,20240930,20270930,1.6,1,1,2.9568,2.9104,570.2602
G12450,P14合庫1,20250626,合庫 114年度第 2期無擔保一般順位金融債券,1.79,20250626,20300626,1.79,1,1,4.8337,4.749,1383.7298
G12526,10板信1,20210628,板信銀 110年度第 1期次順位金融債券,1.5,20210628,20280628,1.5,1,1,6.705,6.6066,2565.8719
G12527,10板信2,20220729,板信銀 110年度第 2期次順位金融債券,1.6673,20210929,20280929,1.5,1,1,5.8725,5.7767,2016.6339
G12528,P12板信1,20231225,板信銀 112年度第 1期次順位金融債券,2.7,20231225,20301225,2.7,1,1,6.4895,6.3207,2397.6197
G12727,P10土銀1,20250825,土銀 110年度第 1期無擔保主順位金融債券,1.59,20210723,20260723,0.39,1,1,0.9124,0.8982,83.6599
G12728,P10土銀2A,20241219,土銀 110年度第 2期無擔保主順位金融債券甲券,1.83,20210831,20260831,0.43,1,1,1.6975,1.6671,216.1404
G12729,P10土銀2B,20210831,土銀 110年度第 2期無擔保主順位金融債券乙券,0.5,20210831,20280831,0.5,1,1,6.8997,6.8654,2719.7867
G12730,P10土銀2C,20210831,土銀 110年度第 2期無擔保主順位金融債券丙券,0.55,20210831,20310831,0.55,1,1,9.7616,9.7082,5267.8959
G12733,P10土銀4B,20240719,土銀 110年度第 3期無擔保主順位金融債券乙券,1.8733,20211216,20261216,0.55,1,1,2.398,2.354,382.9175
G12734,P11土銀1,20220524,土銀 111年度第 1期長期次順位金融債券,1.5,20220524,20320524,1.5,1,1,9.3731,9.235,4893.6898
G12735,P11土銀2,20241025,土銀 111年度第 2期無擔保主順位金融債券,1.75,20220823,20270823,1.5,1,1,2.787,2.7392,510.8931
G12737,P11土銀4,20221214,土銀 111年度第 4期長期次順位金融債券,2.3,20221214,20291214,2.3,1,1,6.5592,6.413,2451.7085
G12738,P13土銀1,20240423,土銀 113年度第 1期無擔保主順位金融債券,1.5,20240423,20270423,1.5,1,1,2.9596,2.9159,572.0704
G12739,P14土銀1,20250626,土銀 114年度第 1期無擔保主順位金融債券,1.79,20250307,20300307,1.88,1,1,4.5212,4.442,1240.6724
G12740,P14土銀2,20250425,土銀 114年度第 2期無擔保主順位金融債券,1.8,20250325,20280325,1.8,1,1,2.8666,2.8161,539.5754
G12741,P14土銀3,20250729,土銀 114年度第 3期無擔保主順位金融債券,1.72,20250729,20280729,1.72,1,1,2.9536,2.9038,568.0988
G12742,P14土銀4,20250911,土銀 114年度第 4期無擔保主順位金融債券,1.68,20250909,20300909,1.68,1,1,4.838,4.7584,1387.8539
G12807,P07凱基銀2,20220120,凱基銀行 107年度第 4期次順位金融債券,1.0125,20181227,20331227,1.68,1,1,10.9555,10.846,7252.974
G12808,P08凱基銀1,20190627,凱基銀行 108年度第 1期次順位金融債券,1.4,20190626,20340626,1.4,1,1,13.6282,13.44,10273.5409
G12809,P09凱基銀1,20200305,凱基銀行 109年度第 1期無擔保一般順位金融債券,0.75,20200305,20270305,0.75,1,1,6.8496,6.7988,2679.9878
G12810,P09凱基銀2,20230811,凱基銀行 109年度第 2期無擔保一般順位金融債券,1.7,20200305,20300305,0.8,1,1,6.4023,6.2958,2203.3258
G12811,P09凱基銀3,20250723,凱基銀行 109年度第 3期無擔保一般順位金融債券,1.88,20200807,20300807,0.71,1,1,4.9389,4.8482,1360.9216
G12812,P10凱基銀1,20210204,凱基銀行 110年度第 1期無擔保一般順位金融債券,0.57,20210204,20310204,0.57,1,1,9.7531,9.6979,5259.6668
G12909,P09華泰銀1,20200930,華泰銀行 109年度第 1期次順位金融債券,1.25,20200930,20270930,1.25,1,1,6.7523,6.6694,2603.0896
G12912,P11華泰銀1,20220929,華泰銀行 111年度第 1期次順位金融債券,2.6,20220929,20290929,2.6,1,1,6.5067,6.3432,2410.7427
G12913,P12華泰銀1,20231222,華泰銀行 112年度第 1期次順位金融債券,2.5,20231222,20301222,2.5,1,1,6.5241,6.3665,2424.4288
G12914,P13華泰銀1,20241223,華泰銀行 113年度第 1期次順位金融債券,2.5,20241223,20311223,2.5,1,1,6.5241,6.3661,2424.1549
G12915,P14華泰銀1,20250919,華泰銀行 114年度第 1期次順位金融債券,2.6,20250919,20320919,2.6,1,1,6.5067,6.3434,2410.8969
G13014,P06台中銀1,20170328,台中銀 106年度第 1期無到期日非累積次順位債券,0.0,20170328,20251203,4.14,1,1,0.0,0.0,0.0
G13015,P06台中銀2,20200415,台中銀 106年度第 2期無到期日非累積次順位債券,0.0,20170518,20251203,4.14,1,1,0.0,0.0,0.0
G13016,P06台中銀3,20170828,台中銀 106年度第 3期無到期非累積次順位金融債,0.0,20170828,20251203,4.14,1,1,0.0,0.0,0.0
G13021,P10台中銀1,20230731,台中銀 110年度第 1期次順位金融債券,2.4005,20211227,20281227,1.2,1,1,5.2362,5.1146,1502.0936
G13111,P09農金庫6,20231102,全國農業金庫 109年度第 3期無擔保一般金融債券,1.604,20201224,20251224,0.4,1,1,2.1336,2.1001,317.7158
G13112,P10農金庫1,20240813,全國農業金庫 110年度第 1期無擔保一般金融債券,1.875,20211201,20261201,0.57,1,1,2.2877,2.2457,354.5143
G13114,P11農金庫1,20220330,全國農業金庫 111年度第 1期次順位金融債券,1.2,20220330,20320330,1.2,1,1,9.4922,9.3799,5007.8084
G13116,P11農金庫3,20231023,全國農業金庫 111年第 3期無擔保次順位金融債券,2.0,20220606,20320606,2.0,1,1,7.961,7.8058,3615.9495
G13119,P13農金庫1,20240926,全國農業金庫 113年第 1期無擔保次順位金融債券,2.2,20240906,20340906,2.2,1,1,9.0527,8.859,4596.8009
G13120,P14農金庫1,20250620,全國農業金庫 114年度第 1期無擔保一般金融債券,1.88,20250619,20280619,1.88,1,1,2.9465,2.8924,564.3191
G13121,P14農金庫2,20250722,全國農業金庫 114年度第 2期無擔保一般金融債券,1.83,20250722,20270722,1.83,1,1,1.9854,1.9499,286.633
G13122,P14農金庫3,20250723,全國農業金庫 114年度第 3期無擔保一般金融債券,1.95,20250722,20300722,1.95,1,1,4.8167,4.725,1372.6426
G13317,P08匯豐銀2,20240812,匯豐台灣 108年度第 1期主順位金融債券 B券,1.8525,20190627,20260627,0.8,1,1,1.8693,1.8354,254.1519
G13319,P08匯豐銀4,20220107,匯豐台灣 108年度第 2期主順位金融債券 B券,0.7,20191210,20261210,0.83,1,1,4.8453,4.8116,1417.7777
G13321,P09匯豐銀2,20220928,匯豐台灣 109年度第 1期主順位金融債券 B券,1.7915,20200330,20270330,0.57,1,1,4.4488,4.3708,1119.172
G13322,P09匯豐銀3,20231122,匯豐台灣 109年度第 2期主順位金融債券 A券,1.6066,20201225,20251225,0.4,1,1,2.0815,2.0488,305.0687
G13323,P09匯豐銀4,20231207,匯豐台灣 109年度第 2期主順位金融債券 B券,1.6988,20201225,20271225,0.45,1,1,4.0079,3.9413,933.4744
G13324,P09匯豐銀5,20201225,匯豐台灣 109年度第 2期主順位金融債券 C券,0.5,20201225,20301225,0.5,1,1,9.7844,9.7357,5290.6656
G13325,P14匯豐銀1,20250731,匯豐台灣 114年度第 1期主順位金融債券,1.97,20250327,20350327,2.05,1,1,8.8193,8.6498,4449.1069
G13425,P09輸銀2,20200723,中輸銀24期第 2次輸出入金融債券,0.56,20200723,20270723,0.56,1,1,6.8876,6.8493,2710.1495
G13426,P09輸銀3,20200915,中輸銀24期第 3次輸出入金融債券,0.55,20200915,20270915,0.55,1,1,6.8877,6.85,2711.3974
G13427,P09輸銀4,20251020,中輸銀24期第 4次輸出入金融債券,1.5425,20201026,20271026,0.55,1,1,2.0029,1.9726,288.8362
G13428,P10輸銀1,20210827,中輸銀24期第 5次輸出入金融債券,0.49,20210827,20280827,0.49,1,1,6.9017,6.8681,2721.3967
G13429,P10輸銀2,20241216,中輸銀24期第 6次輸出入金融債券,1.785,20211027,20261027,0.48,1,1,1.8615,1.8289,251.3358
G13431,P11輸銀1B,20220324,中輸銀24期第 7次輸出入金融債券乙券,0.78,20220324,20290324,0.78,1,1,6.8437,6.7906,2675.0982
G13435,P12輸銀1A,20240611,中輸銀25期第 1次輸出入金融債券甲券,1.67,20230322,20260322,1.37,1,1,1.7677,1.7387,236.7558
G13436,P12輸銀1B,20230322,中輸銀25期第 1次輸出入金融債券乙券,1.43,20230322,20280322,1.43,1,1,4.8661,4.7977,1406.2385
G13437,P12輸銀2,20230828,中輸銀25期第 2次輸出入金融債券,1.48,20230824,20260824,1.48,1,1,2.9492,2.9063,568.9156
G13438,P12輸銀3A,20240122,中輸銀25期第 3次輸出入金融債券甲券,1.5,20231025,20261025,1.55,1,1,2.7142,2.6742,495.2881
G13439,P12輸銀3B,20231025,中輸銀25期第 3次輸出入金融債券乙券,1.62,20231025,20281025,1.62,1,1,4.8489,4.7719,1394.2968
G13440,P13輸銀1,20240426,中輸銀25期第 4次輸出入金融債券,1.77,20240426,20290426,1.77,1,1,4.8354,4.7515,1384.8804
G13441,P13輸銀2,20251105,中輸銀25期第 5次輸出入金融債券,1.45,20241029,20291029,1.84,1,1,3.8789,3.8236,944.9376
G13442,P14輸銀1A,20250224,中輸銀25期第 6次輸出入金融債券甲券,1.87,20250224,20300224,1.87,1,1,4.8265,4.7382,1378.7789
G13443,P14輸銀1B,20250224,中輸銀25期第 6次輸出入金融債券乙券,1.89,20250224,20320224,1.89,1,1,6.6328,6.5101,2508.7815
G13444,P14輸銀2,20250423,中輸銀25期第 7次輸出入金融債券,1.93,20250423,20320423,1.93,1,1,6.6255,6.5005,2503.122
G13445,P14輸銀3A,20251103,中輸銀26期第 1次輸出入金融債券甲券,1.47,20250918,20300918,1.6,1,1,4.7247,4.6564,1345.1906
G13446,P14輸銀3B,20250918,中輸銀26期第 1次輸出入金融債券乙券,1.64,20250918,20320918,1.64,1,1,6.6788,6.5714,2544.95
G13505,P10臺銀1,20220412,臺銀 110年度第 1期無擔保一般順位金融債券,1.205,20210827,20260827,0.39,1,1,4.3398,4.2882,1100.2318
G13506,P12臺銀1,20230609,臺銀 112年度第 1期無擔保一般順位金融債券,1.4,20230609,20280609,1.4,1,1,4.8689,4.8018,1408.1358
G13507,P13臺銀1,20240429,臺銀 113年度第 1期無擔保一般順位金融債券,1.5,20240429,20270429,1.5,1,1,2.9596,2.9159,572.0749
G13613,P13瑞興2,20240722,瑞興銀 113年度第 2期次順位金融債券,2.55,20240722,20310722,2.55,1,1,6.5154,6.3546,2417.4219
G13702,P07法興1B,20181018,法興台北 107年度第 1期無擔保主順位金融債 B券,1.12,20181018,20281018,1.12,1,1,9.5241,9.4188,5039.0051
G13703,P07法興1C,20181018,法興台北 107年度第 1期無擔保主順位金融債 C券,1.63,20181018,20331018,1.63,1,1,13.4539,13.2392,10032.3558
G13706,P08法興1C,20190710,法興台北 108年度第 1期無擔保主順位金融債 C券,0.95,20190710,20290710,0.95,1,1,9.5939,9.5038,5105.7281
G13707,P08法興1D,20190710,法興台北 108年度第 1期無擔保主順位金融債 D券,1.4,20190710,20340710,1.4,1,1,13.655,13.4674,10283.0131
G13713,P09法興1B,20200317,法興台北 109年度第 1期無擔保主順位金融債 B券,0.68,20200317,20300317,0.68,1,1,9.7064,9.6409,5214.4065
G13714,P09法興1C,20200317,法興台北 109年度第 1期無擔保主順位金融債 C券,0.78,20200317,20350317,0.78,1,1,14.2229,14.113,11001.789
G13716,P09法興2B,20200925,法興台北 109年度第 2期無擔保主順位金融債 B券,0.68,20200925,20300925,0.68,1,1,9.7064,9.641,5214.4619
G13717,P09法興2C,20200925,法興台北 109年度第 2期無擔保主順位金融債 C券,0.78,20200925,20350925,0.78,1,1,14.2229,14.1131,11001.9427
G13801,P08法巴銀1,20190731,法國巴黎銀行台北 108年度第 1期無擔保主順位債,0.8,20190731,20260731,0.8,1,1,6.8396,6.7854,2672.1376
G13802,P10法巴銀1,20231219,法國巴黎銀行 110年度第 1期無擔保主順位金融債,1.703,20210129,20280129,0.43,1,1,4.0728,4.0049,958.2073
G13803,P10法巴銀2,20210506,法國巴黎銀行 110年度第 2期無擔保主順位金融債,0.45,20210416,20260416,0.45,1,1,4.902,4.88,1441.2191
G13804,P11法巴銀1,20220309,法國巴黎銀行 111年第 1期無擔保主順位金融債 A,0.72,20220309,20270309,0.72,1,1,4.9323,4.8971,1452.3151
G13805,P11法巴銀2,20220309,法國巴黎銀行 111年第 1期無擔保主順位金融債 B,0.77,20220309,20290309,0.77,1,1,6.8456,6.7933,2676.8448
G13806,P12法巴銀1,20230310,法國巴黎銀行 112年第 1期無擔保主順位金融債,1.4,20230310,20280310,1.4,1,1,4.8687,4.8017,1408.1857
G13807,P13法巴銀1,20241101,法國巴黎銀行 113年第 1期無擔保主順位金融債,2.2,20241101,20341101,2.2,1,1,9.1074,8.9125,4641.843
G13808,P14法巴銀1,20250214,法國巴黎銀行 114年第 1期無擔保主順位金融債,2.25,20250214,20350214,2.25,1,1,9.0891,8.8902,4624.4873
G13809,P14法巴銀2,20251002,法國巴黎銀行 114年第 2期無擔保主順位金融債,1.9385,20250926,20350926,1.94,1,1,9.1875,9.0137,4720.1965
G139AF,P08遠銀2A,20220214,遠東銀 108年度第 2期次順位金融債券甲券,0.945,20190730,20260730,1.15,1,1,4.3466,4.3061,1173.6081
G139AG,P08遠銀2B,20190730,遠東銀 108年度第 2期次順位金融債券乙券,1.25,20190730,20290730,1.25,1,1,9.4721,9.3557,4988.7762
G139AJ,P09遠銀1,20201126,遠東銀 109年度第 1期次順位金融債券,0.75,20201126,20271126,0.75,1,1,6.8497,6.7988,2680.0428
G139AK,P10遠銀1,20210427,遠東銀 110年度第 1期次順位金融債券,0.83,20210427,20280427,0.83,1,1,6.8338,6.7778,2667.493
G139AL,P13遠銀1A,20241024,遠東銀 113年度第 1期一般順位金融債券甲券,1.95,20241024,20291024,1.95,1,1,4.8195,4.7277,1373.9309
G139AM,P13遠銀1B,20241024,遠東銀 113年度第 1期一般順位金融債券乙券,2.0,20241024,20311024,2.0,1,1,6.6128,6.4838,2493.2576
G139AN,P14遠銀1,20250320,遠東銀 114年度第 1期一般順位金融債券,2.0,20250320,20300320,2.0,1,1,4.815,4.721,1370.8575
G139AP,P14遠銀2,20250930,遠東銀 114年度第 2期次順位金融債券,2.35,20250918,20320918,2.35,1,1,6.5175,6.369,2424.5387
G14003,P10匯理1,20211025,東方匯理銀行 110年度第 1期無擔保主順位金融債,0.57,20210510,20280510,0.52,1,1,6.4365,6.4,2387.2949
G14004,P11匯理1,20220810,東方匯理銀行 111年度第 1期無擔保主順位金融債,1.62,20220810,20270810,1.62,1,1,4.8489,4.772,1394.3482
G14005,P12匯理1,20230421,東方匯理銀行 112年度第 1期無擔保主順位金融債,1.42,20230421,20280421,1.42,1,1,4.867,4.7991,1406.8641
G14006,P13匯理1,20240326,東方匯理銀行 113年度第 1期無擔保主順位金融債,1.7,20240326,20310326,1.7,1,1,6.6677,6.5565,2536.1687
G14007,P13匯理2,20250305,東方匯理銀行 113年度第 2期無擔保主順位金融債,2.0,20241105,20291105,2.0,1,1,4.4856,4.398,1215.8671
G14008,P14匯理1,20250815,東方匯理銀行 114年度第 1期無擔保主順位金融債,1.85,20250327,20300327,1.98,1,1,4.4301,4.35,1200.5625
G14101,P13法外貿1,20241121,法商法國 113年度第 1期無擔保主順位金融債券,2.0,20241121,20291121,2.0,1,1,4.815,4.721,1370.8832
G14932,P05彰銀1B,20240716,彰銀 105年度第 1期次順位金融債券乙券,1.9575,20160927,20260927,1.2,1,1,2.1678,2.1263,330.8716
G14934,P06彰銀1B,20240716,彰銀 106年度第 1期次順位金融債券乙券,1.9575,20170329,20270329,1.85,1,1,2.6512,2.6005,470.9607
G14940,P12彰銀1,20230222,彰銀 112年度第 1期無擔保主順位金融債券,1.4,20230222,20280222,1.4,1,1,4.8689,4.8018,1408.114
G14941,P13彰銀1,20240205,彰銀 113年度第 1期無擔保主順位金融債券,1.5,20240205,20290205,1.5,1,1,4.8598,4.7881,1401.8037
G14942,P14彰銀1,20250303,彰銀 114年度第 1期無擔保主順位金融債券,1.82,20250226,20300226,1.8,1,1,4.819,4.733,1374.4733
G159A3,P10一銀1,20251023,一銀 110年度第 1期無擔保一般順位金融債券,1.0561,20211208,20261208,0.52,1,1,1.1236,1.1119,116.9061
G159A5,P11一銀1,20220322,一銀 111年度第 1期無擔保長期次順位金融債券,1.05,20220322,20320322,1.05,1,1,9.5529,9.4538,5066.1174
G159A7,P11一銀3,20220919,一銀 111年度第 5期無擔保一般順位金融債券,1.5,20220919,20270919,1.5,1,1,4.8597,4.7881,1401.7734
G159A8,P12一銀1,20230321,一銀 112年度第 1期無擔保一般順位金融債券,1.35,20230321,20280321,1.35,1,1,4.8734,4.8087,1411.2998
G159A9,P13一銀1,20240205,一銀 113年度第 1期無擔保一般順位金融債券,1.45,20240205,20270205,1.45,1,1,2.961,2.9188,573.0409
G159AA,P13一銀2,20241004,一銀 113年度第 2期無擔保長期次順位金融債券,2.08,20240926,20340926,2.08,1,1,9.13,8.945,4665.2593
G159AB,P14一銀1,20250327,一銀 114年度第 1期無擔保一般順位金融債券,1.8,20250327,20300327,1.8,1,1,4.8328,4.7475,1383.0625
G179C5,P06國泰2B,20190220,國泰世華 106年第 2期無擔保次順位金融債券乙券,1.135,20170418,20270418,1.85,1,1,7.5579,7.4734,3546.6858
G179C6,P14國泰1A,20250619,國泰世華 114年第 1期無擔保次順位金融債券甲券,2.18,20250619,20320619,2.18,1,1,6.5805,6.4409,2468.0733
G179C7,P14國泰1B,20250620,國泰世華 114年第 1期無擔保次順位金融債券乙券,2.3,20250619,20350619,2.3,1,1,9.0685,8.8659,4604.9762
G189AM,P05華銀1,20250603,華銀 105年第 1期次順位金融債券,1.895,20160330,20260330,1.55,1,1,0.8248,0.8096,72.4904
G189AN,P05華銀2,20210316,華銀 105年第 2期次順位金融債券,0.5975,20160923,20260923,1.2,1,1,5.3518,5.32,1776.3876
G189AY,P12華銀1,20231222,華銀 112年第 1期無擔保主順位金融債券,1.48,20231222,20251222,1.48,1,1,1.9886,1.9597,289.2223
G19981,P04台新1B,20180302,台新銀 104年度第 1次次順位金融債券 B券,1.83,20150610,20300610,2.45,1,1,10.6311,10.44,7068.8996
G19982,P04台新2,20150918,台新銀 104年度第 2次次順位金融債券,2.25,20150918,20270918,2.25,1,1,10.6813,10.448,6373.4352
G19984,P04台新3B,20150923,台新銀 104年度第 3次次順位金融債券 B券,2.45,20150922,20300922,2.45,1,1,12.7243,12.42,9164.8899
